VBat1,VBat2,VBat3,TEx1,TEx2,TIn1,TIn2,TIn3,5VLine,12VLine,
  55,  57,  70,4095,4095,1478,1445,1295,2115,1333,1025,
  56,  57,  69,4095,4095,1479,1447,1298,2118,1333,1025,
  56,  56,  69,4095,4095,1478,1446,1297,2115,1350,1025,
  56,  55,  70,4095,4095,1477,1445,1301,2118,1356,1025,
  57,  57,  71,4095,4095,1477,1447,1296,2114,1330,1024,
  57,  56,  70,4095,4095,1480,1445,1296,2117,1342,1024,
  56,  57,  70,4095,4095,1479,1447,1294,2115,1347,1026,
  55,  56,  71,4095,4095,1479,1445,1298,2117,1375,1024,
  56,  56,  68,4095,4095,1478,1446,1298,2115,1345,1024,
  55,  57,  68,4095,4095,1479,1446,1297,2113,1317,1025,
  57,  55,  69,4095,4095,1477,1446,1296,2115,1341,1025,
  57,  57,  69,4095,4095,1477,1445,1298,2117,1348,1026,
  56,  55,  69,4095,4095,1479,1448,1295,2114,1334,1025,
  57,  55,  68,4095,4095,1478,1446,1294,2115,1344,1024,
  56,  56,  69,4095,4095,1479,1447,1297,2117,1339,1027,
  56,  55,  69,4095,4095,1480,1446,1295,2113,1344,1026,
  56,  58,  69,4095,4095,1478,1447,1296,2114,1339,1025,
  56,  55,  70,4095,4095,1479,1445,1297,2114,1342,1025,
  56,  57,  70,4095,4095,1477,1446,1297,2115,1345,1024,
  56,  56,  69,4095,4095,1477,1446,1297,2116,1302,1025,
  56,  55,  70,4095,4095,1478,1445,1297,2116,1345,1025,
  56,  55,  69,4095,4095,1478,1447,1297,2116,1296,1025,
  57,  57,  70,4095,4095,1479,1447,1296,2115,1340,1025,
  57,  56,  69,4095,4095,1479,1445,1296,2116,1335,1027,
  57,  55,  69,4095,4095,1477,1447,1296,2118,1320,1025,
  55,  57,  69,4095,4095,1481,1445,1298,2112,1343,1025,
  56,  56,  71,4095,4095,1480,1445,1296,2114,1334,1026,
  57,  58,  69,4095,4095,1480,1445,1296,2115,1326,1024,
  56,  56,  70,4095,4095,1479,1445,1296,2113,1343,1025,
  57,  56,  70,4095,4095,1478,1446,1297,2114,1336,1025,
  57,  55,  68,4095,4095,1477,1448,1299,2117,1337,1025,
  58,  56,  70,4095,4095,1478,1445,1298,2120,1349,1024,
  56,  56,  69,4095,4095,1480,1448,1298,2114,1345,1024,
  57,  58,  70,4095,4095,1479,1446,1297,2117,1335,1025,
  56,  56,  69,4095,4095,1478,1447,1297,2116,1340,1025,
  56,  57,  69,4095,4095,1479,1445,1297,2117,1333,1024,
  57,  57,  69,4095,4095,1478,1447,1298,2115,1336,1024,
  57,  55,  69,4095,4095,1480,1447,1299,2115,1303,1025,
  56,  55,  69,4095,4095,1477,1446,1298,2117,1346,1025,
  58,  57,  70,4095,4095,1479,1446,1303,2115,1334,1025,
  55,  55,  69,4095,4095,1479,1448,1298,2114,1337,1025,
  57,  58,  70,4095,4095,1478,1446,1299,2115,1332,1025,
  57,  56,  70,4095,4095,1479,1446,1300,2116,1341,1025,
  56,  57,  70,4095,4095,1481,1446,1297,2116,1312,1024,
  58,  57,  70,4095,4095,1479,1448,1298,2117,1345,1024,
  56,  57,  69,4095,4095,1478,1448,1298,2116,1351,1025,
  57,  56,  70,4095,4095,1481,1447,1296,2117,1338,1026,
  57,  55,  70,4095,4095,1478,1446,1297,2116,1341,1026,
  57,  57,  70,4095,4095,1478,1447,1298,2114,1338,1026,
  57,  55,  68,4095,4095,1479,1447,1300,2116,1337,1026,
  55,  55,  71,4095,4095,1479,1447,1298,2116,1329,1025,
  56,  55,  70,4095,4095,1481,1447,1298,2115,1331,1026,
  56,  55,  70,4095,4095,1478,1446,1297,2116,1353,1024,
  57,  55,  70,4095,4095,1478,1447,1293,2118,1333,1025,
  56,  56,  69,4095,4095,1479,1449,1297,2119,1334,1027,
  57,  56,  70,4095,4095,1480,1447,1296,2117,1351,1025,
  57,  57,  71,4095,4095,1479,1447,1297,2116,1345,1027,
  57,  56,  69,4095,4095,1479,1448,1297,2117,1336,1025,
  57,  56,  69,4095,4095,1481,1448,1296,2117,1346,1025,
  57,  55,  70,4095,4095,1480,1446,1297,2115,1342,1026,
  57,  57,  70,4095,4095,1478,1446,1299,2116,1338,1025,
  56,  57,  71,4095,4095,1478,1446,1296,2119,1343,1025,
  55,  56,  68,4095,4095,1478,1446,1299,2116,1336,1026,
  57,  56,  69,4095,4095,1478,1447,1297,2117,1339,1025,
  56,  55,  70,4095,4095,1479,1448,1298,2113,1299,1025,
  55,  56,  70,4095,4095,1478,1446,1297,2118,1348,1025,
  56,  56,  69,4095,4095,1477,1449,1295,2116,1342,1025,
  56,  55,  68,4095,4095,1478,1446,1298,2114,1351,1026,
  56,  56,  69,4095,4095,1479,1447,1297,2117,1350,1024,
  55,  57,  70,4095,4095,1477,1448,1295,2116,1336,1025,
  56,  55,  70,4095,4095,1479,1447,1300,2114,1335,1025,
  56,  57,  70,4095,4095,1480,1448,1297,2119,1335,1024,
  56,  55,  69,4095,4095,1479,1448,1295,2113,1350,1026,
  57,  57,  70,4095,4095,1478,1446,1296,2117,1356,1025,
  57,  55,  70,4095,4095,1478,1447,1297,2117,1334,1025,
  57,  56,  71,4095,4095,1481,1446,1295,2118,1339,1025,
  57,  56,  70,4095,4095,1479,1448,1298,2116,1340,1025,
  57,  56,  70,4095,4095,1479,1445,1296,2117,1353,1025,
  56,  57,  70,4095,4095,1478,1445,1299,2120,1338,1025,
  55,  57,  69,4095,4095,1483,1446,1297,2117,1336,1025,
  56,  57,  69,4095,4095,1477,1446,1299,2116,1339,1025,
  56,  56,  70,4095,4095,1478,1446,1295,2116,1340,1024,
  56,  57,  70,4095,4095,1479,1447,1297,2118,1334,1025,
  56,  56,  70,4095,4095,1479,1446,1298,2118,1340,1025,
  56,  55,  68,4095,4095,1481,1447,1298,2115,1344,1026,
  57,  57,  69,4095,4095,1478,1447,1296,2117,1336,1025,
  56,  56,  71,4095,4095,1481,1448,1297,2115,1341,1025,
  56,  55,  69,4095,4095,1480,1447,1297,2117,1334,1026,
  55,  56,  70,4095,4095,1477,1447,1298,2116,1333,1026,
  57,  55,  69,4095,4095,1481,1447,1295,2117,1351,1025,
  55,  57,  70,4095,4095,1479,1448,1298,2116,1325,1025,
  56,  55,  69,4095,4095,1481,1449,1296,2116,1362,1025,
  55,  55,  69,4095,4095,1480,1448,1296,2115,1343,1025,
  56,  57,  70,4095,4095,1479,1447,1297,2116,1340,1026,
  56,  55,  69,4095,4095,1480,1448,1296,2115,1334,1025,
  57,  57,  71,4095,4095,1479,1447,1298,2115,1346,1026,
  57,  56,  69,4095,4095,1479,1448,1297,2120,1336,1027,
  57,  57,  71,4095,4095,1481,1447,1299,2114,1324,1026,
  57,  55,  69,4095,4095,1479,1448,1296,2117,1345,1026,
  57,  57,  71,4095,4095,1481,1447,1295,2115,1343,1026,
  56,  55,  70,4095,4095,1481,1448,1296,2113,1311,1026,
  57,  56,  69,4095,4095,1481,1446,1299,2116,1352,1026,
  56,  55,  69,4095,4095,1480,1445,1296,2115,1331,1026,
  56,  57,  70,4095,4095,1480,1447,1298,2116,1339,1026,
  56,  57,  69,4095,4095,1479,1447,1297,2113,1334,1027,
  57,  57,  70,4095,4095,1479,1447,1298,2118,1337,1025,
  56,  58,  70,4095,4095,1479,1447,1298,2117,1341,1027,
  56,  56,  69,4095,4095,1479,1447,1298,2114,1345,1025,
  55,  56,  69,4095,4095,1482,1447,1297,2116,1285,1026,
  55,  56,  71,4095,4095,1480,1447,1299,2115,1351,1027,
  56,  55,  69,4095,4095,1478,1447,1297,2116,1353,1026,
  56,  55,  69,4095,4095,1478,1447,1300,2116,1340,1025,
  56,  57,  69,4095,4095,1480,1449,1297,2115,1342,1025,
  57,  56,  69,4095,4095,1479,1446,1299,2116,1298,1027,
  56,  57,  70,4095,4095,1480,1447,1299,2118,1340,1025,
  57,  55,  69,4095,4095,1480,1448,1297,2113,1339,1026,
  56,  56,  70,4095,4095,1478,1447,1299,2116,1340,1025,
  55,  57,  70,4095,4095,1479,1448,1295,2114,1356,1027,
  56,  55,  71,4095,4095,1479,1447,1298,2116,1339,1025,
  57,  56,  69,4095,4095,1480,1448,1296,2118,1355,1027,
  57,  57,  70,4095,4095,1481,1447,1297,2115,1335,1026,
  55,  56,  69,4095,4095,1480,1448,1297,2117,1337,1027,
  56,  56,  68,4095,4095,1479,1447,1297,2117,1325,1026,
  55,  55,  69,4095,4095,1479,1447,1294,2117,1346,1025,
  57,  57,  70,4095,4095,1481,1448,1298,2113,1365,1026,
  57,  56,  70,4095,4095,1481,1448,1296,2114,1339,1026,
  56,  56,  69,4095,4095,1480,1446,1295,2117,1358,1026,
  55,  55,  69,4095,4095,1479,1447,1298,2117,1395,1025,
  57,  57,  69,4095,4095,1480,1448,1297,2115,1415,1027,
  57,  57,  69,4095,4095,1479,1448,1297,2116,1431,1026,
  56,  55,  70,4095,4095,1479,1449,1299,2118,1432,1027,
  56,  55,  69,4095,4095,1480,1447,1297,2115,1400,1025,
  56,  56,  70,4095,4095,1480,1448,1299,2115,1402,1026,
  57,  57,  69,4095,4095,1480,1448,1297,2118,1433,1025,
  56,  55,  69,4095,4095,1480,1447,1301,2115,1403,1025,
  56,  55,  70,4095,4095,1480,1447,1294,2115,1435,1026,
  56,  57,  70,4095,4095,1480,1447,1296,2117,1431,1025,
  56,  55,  69,4095,4095,1481,1448,1299,2114,1423,1025,
  57,  56,  69,4095,4095,1478,1446,1298,2115,1433,1025,
  56,  57,  70,4095,4095,1478,1446,1299,2119,1412,1026,
  55,  55,  69,4095,4095,1478,1448,1301,2117,1427,1025,
  57,  57,  69,4095,4095,1479,1447,1295,2120,1417,1028,
  55,  56,  69,4095,4095,1476,1446,1295,2117,1433,1027,
  55,  55,  69,4095,4095,1477,1447,1299,2120,1428,1026,
  56,  56,  70,4095,4095,1479,1448,1296,2116,1434,1028,
  56,  56,  69,4095,4095,1479,1449,1295,2116,1432,1025,
  56,  57,  69,4095,4095,1478,1447,1295,2117,1437,1027,
  57,  55,  69,4095,4095,1480,1449,1298,2118,1436,1026,
  56,  55,  69,4095,4095,1477,1447,1296,2117,1429,1026,
  56,  56,  70,4095,4095,1480,1447,1298,2115,1418,1026,
  56,  56,  70,4095,4095,1478,1447,1296,2117,1434,1026,
  56,  56,  70,4095,4095,1476,1447,1298,2115,1432,1026,
  56,  57,  69,4095,4095,1480,1448,1297,2118,1433,1027,
  56,  56,  70,4095,4095,1478,1448,1297,2115,1431,1027,
  56,  57,  70,4095,4095,1476,1447,1295,2118,1427,1027,
  57,  56,  69,4095,4095,1478,1447,1298,2117,1422,1026,
  57,  56,  69,4095,4095,1477,1447,1297,2116,1434,1027,
  57,  55,  69,4095,4095,1477,1447,1300,2119,1418,1026,
  56,  56,  72,4095,4095,1475,1448,1296,2115,1431,1025,
  56,  57,  70,4095,4095,1479,1447,1296,2116,1419,1028,
  55,  57,  69,4095,4095,1478,1450,1297,2117,1429,1027,
  56,  55,  69,4095,4095,1478,1448,1299,2115,1414,1025,
  56,  56,  69,4095,4095,1478,1448,1298,2118,1435,1027,
  57,  55,  70,4095,4095,1477,1449,1298,2118,1426,1026,
  57,  57,  69,4095,4095,1476,1447,1296,2116,1427,1027,
  55,  56,  69,4095,4095,1475,1449,1298,2117,1435,1025,
  57,  57,  69,4095,4095,1475,1448,1296,2116,1436,1025,
  56,  55,  69,4095,4095,1477,1449,1297,2117,1391,1026,
  57,  56,  69,4095,4095,1477,1449,1296,2117,1429,1026,
  56,  56,  70,4095,4095,1479,1449,1296,2117,1434,1027,
  57,  57,  70,4095,4095,1477,1448,1295,2116,1434,1025,
  57,  57,  70,4095,4095,1477,1448,1295,2118,1400,1028,
  57,  57,  69,4095,4095,1475,1449,1296,2117,1419,1027,
  57,  56,  70,4095,4095,1476,1448,1298,2118,1434,1025,
  56,  56,  68,4095,4095,1475,1447,1297,2118,1434,1026,
  56,  56,  70,4095,4095,1476,1447,1296,2115,1397,1025,
  56,  56,  69,4095,4095,1477,1449,1296,2120,1430,1026,
  57,  55,  69,4095,4095,1477,1448,1295,2117,1437,1026,
  56,  57,  69,4095,4095,1476,1447,1294,2117,1438,1025,
  55,  55,  71,4095,4095,1475,1448,1294,2117,1424,1026,
  57,  56,  69,4095,4095,1475,1449,1298,2116,1429,1027,
  57,  57,  71,4095,4095,1474,1449,1298,2114,1434,1025,
  55,  57,  70,4095,4095,1474,1447,1297,2118,1436,1028,
  56,  57,  69,4095,4095,1474,1448,1296,2122,1402,1027,
  56,  57,  71,4095,4095,1476,1448,1296,2118,1433,1027,
  57,  56,  69,4095,4095,1475,1448,1297,2115,1435,1026,
  58,  56,  68,4095,4095,1475,1449,1295,2117,1435,1026,
  56,  55,  69,4095,4095,1475,1448,1295,2115,1407,1025,
  55,  57,  69,4095,4095,1475,1449,1295,2117,1435,1026,
  57,  55,  69,4095,4095,1476,1448,1297,2116,1435,1028,
  56,  56,  70,4095,4095,1477,1447,1296,2118,1435,1026,
  56,  55,  70,4095,4095,1474,1448,1298,2115,1429,1026,
  57,  57,  69,4095,4095,1477,1449,1297,2119,1418,1027,
  57,  55,  70,4095,4095,1475,1448,1301,2118,1433,1025,
  57,  56,  71,4095,4095,1475,1447,1297,2120,1420,1026,
  55,  57,  69,4095,4095,1476,1447,1297,2117,1430,1026,
  57,  56,  70,4095,4095,1476,1447,1298,2117,1422,1026,
  57,  56,  72,4095,4095,1476,1448,1295,2118,1427,1028,
  57,  56,  71,4095,4095,1475,1449,1297,2116,1419,1028,
  57,  55,  69,4095,4095,1476,1449,1297,2120,1434,1025,
  56,  57,  69,4095,4095,1476,1447,1297,2118,1434,1026,
  56,  55,  69,4095,4095,1474,1449,1299,2117,1432,1025,
  56,  55,  70,4095,4095,1477,1448,1298,2117,1431,1027,
  56,  56,  69,4095,4095,1475,1448,1297,2117,1435,1025,
  56,  56,  69,4095,4095,1475,1447,1297,2117,1431,1025,
  56,  56,  68,4095,4095,1473,1447,1296,2117,1392,1027,
  55,  56,  71,4095,4095,1475,1449,1298,2115,1437,1028,
  56,  55,  70,4095,4095,1473,1449,1295,2118,1437,1026,
  55,  55,  71,4095,4095,1475,1448,1298,2119,1435,1027,
  57,  55,  70,4095,4095,1476,1448,1295,2120,1407,1026,
  57,  55,  69,4095,4095,1473,1448,1294,2115,1416,1024,
  57,  54,  69,4095,4095,1474,1449,1295,2115,1434,1025,
  57,  56,  69,4095,4095,1475,1449,1296,2117,1399,1026,
  56,  56,  71,4095,4095,1475,1448,1297,2117,1431,1026,
  56,  55,  69,4095,4095,1474,1449,1299,2115,1435,1026,
  57,  55,  69,4095,4095,1474,1449,1295,2117,1434,1026,
  57,  56,  69,4095,4095,1476,1448,1297,2117,1428,1027,
  55,  55,  70,4095,4095,1476,1449,1293,2118,1433,1026,
  57,  55,  69,4095,4095,1474,1449,1299,2117,1434,1026,
  56,  57,  70,4095,4095,1476,1449,1296,2117,1435,1025,
  56,  56,  70,4095,4095,1475,1448,1294,2119,1433,1025,
  57,  56,  70,4095,4095,1475,1449,1297,2118,1434,1027,
  57,  56,  69,4095,4095,1474,1449,1297,2115,1435,1026,
  56,  55,  70,4095,4095,1473,1448,1298,2114,1423,1025,
  56,  57,  70,4095,4095,1475,1448,1297,2117,1435,1027,
  57,  56,  73,4095,4095,1474,1447,1295,2121,1414,1026,
  57,  56,  69,4095,4095,1477,1448,1295,2120,1433,1026,
  57,  57,  70,4095,4095,1474,1450,1295,2113,1420,1026,
  55,  54,  69,4095,4095,1475,1448,1294,2119,1433,1025,
  57,  55,  70,4095,4095,1475,1447,1295,2115,1434,1025,
  56,  56,  69,4095,4095,1476,1446,1296,2119,1434,1027,
  57,  56,  70,4095,4095,1475,1448,1297,2117,1434,1026,
  56,  55,  69,4095,4095,1475,1449,1296,2117,1435,1026,
  57,  56,  70,4095,4095,1475,1448,1295,2117,1435,1025,
  58,  57,  68,4095,4095,1474,1447,1298,2116,1418,1026,
  56,  56,  69,4095,4095,1476,1448,1295,2115,1437,1024,
  57,  57,  69,4095,4095,1474,1449,1297,2114,1438,1026,
  57,  56,  70,4095,4095,1473,1449,1297,2117,1431,1027,
  56,  56,  69,4095,4095,1473,1448,1296,2117,1431,1025,
  55,  56,  69,4095,4095,1474,1447,1298,2117,1435,1025,
  57,  56,  68,4095,4095,1476,1449,1299,2118,1430,1026,
  55,  56,  69,4095,4095,1473,1449,1298,2115,1436,1026,
  57,  55,  70,4095,4095,1475,1449,1296,2120,1427,1026,
  55,  56,  70,4095,4095,1475,1449,1300,2114,1437,1027,
  56,  56,  69,4095,4095,1475,1449,1297,2116,1437,1025,
  55,  56,  70,4095,4095,1474,1448,1296,2117,1435,1024,
  56,  57,  70,4095,4095,1474,1449,1298,2118,1434,1026,
  57,  55,  70,4095,4095,1473,1448,1297,2118,1432,1026,
  56,  57,  70,4095,4095,1474,1447,1298,2119,1437,1027,
  56,  56,  70,4095,4095,1474,1449,1299,2116,1433,1025,
  57,  57,  68,4095,4095,1475,1449,1295,2116,1436,1025,
  56,  56,  70,4095,4095,1473,1447,1298,2114,1436,1027,
  56,  56,  69,4095,4095,1474,1449,1298,2117,1421,1025,
  57,  56,  70,4095,4095,1474,1447,1295,2118,1390,1026,
  57,  56,  69,4095,4095,1474,1448,1295,2116,1430,1026,
  56,  55,  71,4095,4095,1474,1448,1294,2117,1431,1027,
  56,  55,  70,4095,4095,1474,1448,1299,2116,1404,1026,
  57,  57,  69,4095,4095,1473,1448,1295,2115,1395,1025,
  56,  57,  71,4095,4095,1474,1448,1295,2115,1422,1026,
  56,  57,  69,4095,4095,1473,1449,1297,2115,1426,1026,
  56,  55,  70,4095,4095,1474,1449,1299,2115,1403,1026,
  55,  57,  70,4095,4095,1471,1449,1298,2115,1417,1026,
  55,  56,  70,4095,4095,1474,1449,1295,2117,1426,1026,
  57,  56,  69,4095,4095,1473,1448,1300,2117,1426,1026,
  56,  56,  69,4095,4095,1473,1449,1297,2117,1413,1026,
  55,  55,  70,4095,4095,1474,1446,1297,2115,1419,1024,
  55,  57,  69,4095,4095,1473,1449,1298,2119,1421,1025,
  56,  56,  70,4095,4095,1474,1446,1298,2117,1424,1025,
  56,  56,  70,4095,4095,1473,1449,1300,2115,1387,1024,
  55,  57,  69,4095,4095,1475,1450,1299,2114,1415,1025,
  57,  57,  69,4095,4095,1474,1447,1296,2114,1434,1026,
  56,  56,  69,4095,4095,1473,1448,1295,2109,1425,1026,
  57,  56,  68,4095,4095,1476,1447,1299,2116,1411,1027,
  56,  57,  70,4095,4095,1474,1449,1295,2117,1435,1025,
  57,  57,  72,4095,4095,1473,1449,1297,2117,1434,1025,
  57,  56,  69,4095,4095,1473,1448,1296,2114,1435,1025,
  55,  56,  71,4095,4095,1474,1448,1294,2116,1418,1025,
  58,  56,  69,4095,4095,1474,1446,1297,2115,1435,1026,
  56,  56,  70,4095,4095,1474,1449,1297,2115,1434,1025,
  56,  58,  69,4095,4095,1473,1449,1299,2117,1436,1026,
  56,  57,  69,4095,4095,1474,1447,1297,2117,1407,1026,
  56,  56,  69,4095,4095,1472,1449,1294,2117,1440,1025,
  56,  55,  68,4095,4095,1473,1447,1297,2116,1433,1025,
  56,  56,  70,4095,4095,1475,1448,1297,2117,1396,1025,
  56,  57,  71,4095,4095,1474,1447,1295,2117,1423,1026,
  56,  55,  69,4095,4095,1473,1447,1298,2116,1437,1026,
  56,  57,  69,4095,4095,1473,1447,1294,2118,1437,1026,
  57,  57,  70,4095,4095,1474,1447,1295,2116,1401,1025,
  57,  55,  69,4095,4095,1473,1449,1295,2118,1432,1026,
  56,  57,  69,4095,4095,1475,1449,1300,2116,1437,1027,
  57,  57,  69,4095,4095,1474,1449,1295,2117,1435,1026,
  56,  57,  71,4095,4095,1475,1448,1298,2120,1429,1025,
  57,  57,  70,4095,4095,1473,1448,1298,2117,1432,1026,
  55,  56,  68,4095,4095,1473,1449,1298,2116,1435,1025,
  55,  55,  69,4095,4095,1474,1449,1297,2120,1435,1026,
  56,  56,  69,4095,4095,1472,1447,1296,2117,1431,1025,
  57,  57,  70,4095,4095,1472,1445,1295,2121,1416,1025,
  58,  57,  69,4095,4095,1474,1448,1297,2118,1436,1025,
  56,  55,  69,4095,4095,1473,1449,1296,2118,1419,1026,
  57,  57,  69,4095,4095,1473,1447,1296,2117,1434,1026,
  56,  57,  70,4095,4095,1473,1449,1296,2117,1437,1026,
  58,  57,  70,4095,4095,1475,1447,1293,2116,1435,1026,
  57,  55,  69,4095,4095,1474,1448,1299,2118,1435,1027,
  57,  56,  70,4095,4095,1474,1449,1296,2118,1433,1024,
  58,  57,  70,4095,4095,1474,1446,1295,2117,1435,1027,
  57,  56,  69,4095,4095,1473,1448,1297,2117,1436,1026,
  57,  54,  69,4095,4095,1474,1448,1296,2115,1431,1025,
  57,  56,  69,4095,4095,1473,1449,1299,2118,1434,1026,
  56,  56,  70,4095,4095,1474,1449,1298,2118,1435,1025,
  56,  56,  68,4095,4095,1474,1449,1297,2118,1403,1024,
  57,  58,  69,4095,4095,1473,1449,1295,2117,1436,1026,
  57,  57,  71,4095,4095,1474,1447,1297,2115,1437,1026,
  57,  56,  69,4095,4095,1473,1450,1296,2115,1431,1025,
  56,  56,  68,4095,4095,1474,1448,1300,2115,1426,1024,
  56,  57,  70,4095,4095,1475,1449,1293,2116,1431,1025,
  55,  55,  69,4095,4095,1472,1449,1295,2115,1438,1025,
  57,  54,  69,4095,4095,1473,1449,1300,2115,1438,1026,
  57,  57,  71,4095,4095,1475,1448,1299,2117,1435,1026,
  56,  54,  69,4095,4095,1474,1448,1297,2116,1435,1025,
  56,  55,  70,4095,4095,1473,1448,1297,2116,1436,1026,
  56,  57,  71,4095,4095,1473,1447,1296,2115,1434,1025,
  57,  56,  69,4095,4095,1473,1449,1298,2117,1435,1025,
  57,  57,  69,4095,4095,1474,1448,1296,2115,1436,1024,
  57,  56,  70,4095,4095,1474,1448,1300,2114,1435,1025,
  56,  57,  70,4095,4095,1473,1447,1294,2117,1427,1026,
  57,  56,  69,4095,4095,1474,1449,1298,2117,1435,1025,
  55,  56,  70,4095,4095,1472,1449,1295,2118,1435,1026,
  56,  56,  69,4095,4095,1473,1449,1296,2117,1426,1024,
  56,  56,  70,4095,4095,1473,1450,1296,2119,1433,1027,
  57,  57,  70,4095,4095,1474,1449,1295,2120,1435,1024,
  57,  56,  68,4095,4095,1473,1448,1298,2118,1435,1025,
  57,  56,  69,4095,4095,1472,1447,1295,2115,1389,1026,
  55,  55,  69,4095,4095,1473,1449,1298,2116,1433,1025,
  57,  57,  70,4095,4095,1472,1447,1295,2117,1437,1024,
  56,  56,  71,4095,4095,1474,1450,1297,2116,1433,1025,
  56,  57,  69,4095,4095,1471,1447,1298,2117,1431,1025,
  57,  55,  70,4095,4095,1472,1449,1298,2121,1419,1026,
  56,  57,  69,4095,4095,1473,1448,1298,2117,1436,1025,
  55,  56,  70,4095,4095,1474,1448,1296,2117,1421,1025,
  56,  56,  70,4095,4095,1474,1449,1299,2116,1435,1023,
  57,  55,  70,4095,4095,1472,1449,1295,2115,1432,1026,
  57,  56,  70,4095,4095,1473,1448,1296,2117,1438,1024,
  55,  57,  71,4095,4095,1472,1449,1299,2120,1439,1026,
  57,  57,  70,4095,4095,1473,1448,1296,2120,1439,1026,
  57,  56,  70,4095,4095,1471,1449,1297,2115,1433,1026,
  56,  56,  70,4095,4095,1473,1449,1295,2117,1430,1026,
  56,  57,  67,4095,4095,1471,1447,1296,2115,1411,1025,
  57,  57,  69,4095,4095,1472,1449,1297,2115,1435,1026,
  57,  56,  69,4095,4095,1473,1448,1297,2114,1426,1025,
  56,  55,  69,4095,4095,1473,1448,1297,2115,1433,1025,
  57,  57,  69,4095,4095,1472,1449,1299,2117,1421,1026,
  56,  57,  70,4095,4095,1472,1447,1298,2115,1436,1025,
  57,  56,  69,4095,4095,1472,1447,1297,2117,1434,1025,
  55,  55,  69,4095,4095,1472,1447,1295,2115,1435,1023,
  56,  57,  70,4095,4095,1471,1448,1298,2116,1435,1025,
  56,  55,  71,4095,4095,1474,1448,1293,2118,1443,1026,
  56,  55,  69,4095,4095,1472,1448,1298,2115,1432,1024,
  57,  56,  71,4095,4095,1472,1449,1296,2116,1434,1025,
  56,  57,  71,4095,4095,1472,1449,1297,2116,1432,1027,
  55,  55,  70,4095,4095,1471,1448,1298,2115,1421,1024,
  56,  57,  70,4095,4095,1473,1448,1298,2118,1433,1026,
  56,  56,  70,4095,4095,1473,1447,1297,2118,1437,1026,
  57,  57,  70,4095,4095,1473,1447,1297,2117,1401,1026,
  57,  56,  69,4095,4095,1472,1449,1296,2121,1410,1025,
  57,  57,  69,4095,4095,1472,1448,1297,2117,1432,1025,
  57,  57,  69,4095,4095,1473,1449,1298,2118,1417,1026,
  56,  56,  69,4095,4095,1471,1448,1298,2118,1428,1026,
  56,  56,  70,4095,4095,1471,1448,1298,2116,1434,1025,
  56,  56,  70,4095,4095,1470,1447,1297,2116,1435,1025,
  56,  57,  69,4095,4095,1471,1448,1296,2117,1431,1025,
  56,  57,  71,4095,4095,1471,1449,1295,2120,1433,1025,
  57,  56,  69,4095,4095,1471,1449,1299,2115,1437,1025,
  57,  57,  69,4095,4095,1472,1447,1297,2119,1437,1026,
  55,  55,  69,4095,4095,1472,1448,1295,2116,1419,1025,
  57,  55,  70,4095,4095,1471,1449,1296,2117,1429,1025,
  57,  55,  69,4095,4095,1471,1448,1295,2117,1433,1025,
  57,  57,  69,4095,4095,1471,1447,1297,2116,1436,1025,
  57,  56,  70,4095,4095,1473,1448,1296,2118,1387,1026,
  56,  56,  69,4095,4095,1471,1449,1298,2117,1434,1025,
  56,  57,  69,4095,4095,1472,1447,1297,2116,1437,1026,
  56,  56,  71,4095,4095,1473,1449,1297,2119,1434,1026,
  57,  55,  69,4095,4095,1472,1449,1299,2116,1424,1024,
  55,  55,  70,4095,4095,1472,1449,1295,2116,1434,1025,
  57,  56,  70,4095,4095,1472,1448,1295,2118,1422,1026,
  56,  55,  69,4095,4095,1473,1449,1295,2119,1407,1025,
  56,  56,  69,4095,4095,1473,1447,1294,2119,1413,1025,
  57,  55,  69,4095,4095,1471,1449,1297,2117,1437,1025,
  56,  55,  70,4095,4095,1472,1449,1297,2115,1429,1025,
  57,  56,  69,4095,4095,1473,1449,1297,2117,1434,1025,
  57,  56,  68,4095,4095,1471,1449,1298,2117,1436,1025,
  57,  56,  69,4095,4095,1472,1446,1300,2115,1434,1026,
  56,  56,  69,4095,4095,1472,1447,1301,2115,1434,1025,
  57,  56,  70,4095,4095,1470,1449,1295,2116,1435,1024,
  57,  57,  70,4095,4095,1475,1447,1298,2119,1437,1025,
  57,  56,  71,4095,4095,1473,1449,1296,2118,1436,1026,
  56,  57,  69,4095,4095,1472,1447,1295,2117,1435,1024,
  57,  55,  70,4095,4095,1471,1448,1299,2115,1434,1024,
  55,  56,  69,4095,4095,1473,1447,1296,2120,1436,1026,
  56,  55,  68,4095,4095,1471,1449,1297,2118,1398,1024,
  57,  57,  70,4095,4095,1473,1449,1298,2117,1416,1025,
  56,  56,  70,4095,4095,1471,1449,1296,2120,1436,1024,
  57,  56,  69,4095,4095,1471,1449,1298,2117,1394,1025,
  56,  55,  70,4095,4095,1473,1448,1297,2118,1429,1026,
  55,  56,  69,4095,4095,1472,1448,1298,2119,1438,1026,
  56,  56,  71,4095,4095,1470,1447,1295,2117,1438,1025,
  57,  56,  69,4095,4095,1470,1447,1297,2120,1420,1025,
  55,  56,  70,4095,4095,1471,1449,1299,2118,1437,1025,
  55,  56,  70,4095,4095,1471,1449,1295,2117,1439,1025,
  55,  55,  69,4095,4095,1471,1449,1296,2117,1439,1024,
  56,  56,  68,4095,4095,1473,1448,1298,2117,1432,1025,
